HIT_Id,annotator,method_i,method_j,topic,criterion,i greater j?
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1VIUV55F27XVM,H4,H1,1010,Referential Clarity,1
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A3T61LJ1WNOL6Z,H4,H1,1010,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,AMZV70TID53WY,H4,H1,1010,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,AGIJZ2UP8YNZV,H4,H1,1010,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1HNR6OIRFCEHS,H4,H1,1010,Referential Clarity,1
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A9EQ4FWCUQVBL,H4,H1,1010,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1ET2J1PIP0RGO,H4,H1,1010,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1VIUV55F27XVM,PG-MMR,Submodular,1041,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A3T61LJ1WNOL6Z,PG-MMR,Submodular,1041,Referential Clarity,1
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,AMZV70TID53WY,PG-MMR,Submodular,1041,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,AGIJZ2UP8YNZV,PG-MMR,Submodular,1041,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1HNR6OIRFCEHS,PG-MMR,Submodular,1041,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A9EQ4FWCUQVBL,PG-MMR,Submodular,1041,Referential Clarity,0
3UUIU9GZC44GZWTK6B4V53IRS3FT5H,A1ET2J1PIP0RGO,PG-MMR,Submodular,1041,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A1ET2J1PIP0RGO,H3,MMR*,1045,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A2TBXASXZIRNNW,H3,MMR*,1045,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A1HNR6OIRFCEHS,H3,MMR*,1045,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,AGIJZ2UP8YNZV,H3,MMR*,1045,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A3T61LJ1WNOL6Z,H3,MMR*,1045,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,AMZV70TID53WY,H3,MMR*,1045,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A1VIUV55F27XVM,H3,MMR*,1045,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A1ET2J1PIP0RGO,H2,H1,1042,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A2TBXASXZIRNNW,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A1HNR6OIRFCEHS,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,AGIJZ2UP8YNZV,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A3T61LJ1WNOL6Z,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,AMZV70TID53WY,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A1VIUV55F27XVM,H2,H1,1042,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A1ET2J1PIP0RGO,H4,H1,1024,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A2TBXASXZIRNNW,H4,H1,1024,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A1HNR6OIRFCEHS,H4,H1,1024,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,AGIJZ2UP8YNZV,H4,H1,1024,Referential Clarity,1
3JMNNNO3B03GSGERJX78UGMECN6W29,A3T61LJ1WNOL6Z,H4,H1,1024,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,AMZV70TID53WY,H4,H1,1024,Referential Clarity,0
3JMNNNO3B03GSGERJX78UGMECN6W29,A1VIUV55F27XVM,H4,H1,1024,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1VIUV55F27XVM,H1,MMR*,1042,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A3T61LJ1WNOL6Z,H1,MMR*,1042,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AMZV70TID53WY,H1,MMR*,1042,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AGIJZ2UP8YNZV,H1,MMR*,1042,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1HNR6OIRFCEHS,H1,MMR*,1042,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1ET2J1PIP0RGO,H1,MMR*,1042,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A9EQ4FWCUQVBL,H1,MMR*,1042,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1VIUV55F27XVM,Submodular,H3,1016,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A3T61LJ1WNOL6Z,Submodular,H3,1016,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AMZV70TID53WY,Submodular,H3,1016,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AGIJZ2UP8YNZV,Submodular,H3,1016,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1HNR6OIRFCEHS,Submodular,H3,1016,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1ET2J1PIP0RGO,Submodular,H3,1016,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A9EQ4FWCUQVBL,Submodular,H3,1016,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1VIUV55F27XVM,Submodular,MMR*,1045,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A3T61LJ1WNOL6Z,Submodular,MMR*,1045,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AMZV70TID53WY,Submodular,MMR*,1045,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,AGIJZ2UP8YNZV,Submodular,MMR*,1045,Referential Clarity,0
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1HNR6OIRFCEHS,Submodular,MMR*,1045,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A1ET2J1PIP0RGO,Submodular,MMR*,1045,Referential Clarity,1
3APP19WN70D8DV7SRUFTYQH2Y4J6G2,A9EQ4FWCUQVBL,Submodular,MMR*,1045,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AGIJZ2UP8YNZV,MMR*,H3,1012,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1VIUV55F27XVM,MMR*,H3,1012,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3T61LJ1WNOL6Z,MMR*,H3,1012,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AMZV70TID53WY,MMR*,H3,1012,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1HNR6OIRFCEHS,MMR*,H3,1012,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3CFNUD7VR2E1E,MMR*,H3,1012,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A9EQ4FWCUQVBL,MMR*,H3,1012,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AGIJZ2UP8YNZV,H2,Submodular,1033,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1VIUV55F27XVM,H2,Submodular,1033,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3T61LJ1WNOL6Z,H2,Submodular,1033,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AMZV70TID53WY,H2,Submodular,1033,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1HNR6OIRFCEHS,H2,Submodular,1033,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3CFNUD7VR2E1E,H2,Submodular,1033,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A9EQ4FWCUQVBL,H2,Submodular,1033,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AGIJZ2UP8YNZV,Submodular,PG-MMR,1030,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1VIUV55F27XVM,Submodular,PG-MMR,1030,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3T61LJ1WNOL6Z,Submodular,PG-MMR,1030,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,AMZV70TID53WY,Submodular,PG-MMR,1030,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A1HNR6OIRFCEHS,Submodular,PG-MMR,1030,Referential Clarity,1
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A3CFNUD7VR2E1E,Submodular,PG-MMR,1030,Referential Clarity,0
3V8JSVE8YXPCC1L7RIKXHEGJKYWYEC,A9EQ4FWCUQVBL,Submodular,PG-MMR,1030,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A2TBXASXZIRNNW,Submodular,MMR*,1037,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1HNR6OIRFCEHS,Submodular,MMR*,1037,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1VIUV55F27XVM,Submodular,MMR*,1037,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AGIJZ2UP8YNZV,Submodular,MMR*,1037,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A3T61LJ1WNOL6Z,Submodular,MMR*,1037,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AMZV70TID53WY,Submodular,MMR*,1037,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A9EQ4FWCUQVBL,Submodular,MMR*,1037,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A2TBXASXZIRNNW,H4,Submodular,1040,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1HNR6OIRFCEHS,H4,Submodular,1040,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1VIUV55F27XVM,H4,Submodular,1040,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AGIJZ2UP8YNZV,H4,Submodular,1040,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A3T61LJ1WNOL6Z,H4,Submodular,1040,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AMZV70TID53WY,H4,Submodular,1040,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A9EQ4FWCUQVBL,H4,Submodular,1040,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A2TBXASXZIRNNW,H4,H3,1008,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1HNR6OIRFCEHS,H4,H3,1008,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A1VIUV55F27XVM,H4,H3,1008,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AGIJZ2UP8YNZV,H4,H3,1008,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A3T61LJ1WNOL6Z,H4,H3,1008,Referential Clarity,1
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,AMZV70TID53WY,H4,H3,1008,Referential Clarity,0
3D42WVSDH7U4IFL3MT43ZW1JWZBYFU,A9EQ4FWCUQVBL,H4,H3,1008,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A3T61LJ1WNOL6Z,Submodular,PG-MMR,1037,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AGIJZ2UP8YNZV,Submodular,PG-MMR,1037,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AMZV70TID53WY,Submodular,PG-MMR,1037,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1VIUV55F27XVM,Submodular,PG-MMR,1037,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1HNR6OIRFCEHS,Submodular,PG-MMR,1037,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1V6CP5I0TOSAR,Submodular,PG-MMR,1037,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A9EQ4FWCUQVBL,Submodular,PG-MMR,1037,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A3T61LJ1WNOL6Z,H2,H3,1035,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AGIJZ2UP8YNZV,H2,H3,1035,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AMZV70TID53WY,H2,H3,1035,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1VIUV55F27XVM,H2,H3,1035,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1HNR6OIRFCEHS,H2,H3,1035,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1V6CP5I0TOSAR,H2,H3,1035,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A9EQ4FWCUQVBL,H2,H3,1035,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A3T61LJ1WNOL6Z,MMR*,H4,1006,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AGIJZ2UP8YNZV,MMR*,H4,1006,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,AMZV70TID53WY,MMR*,H4,1006,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1VIUV55F27XVM,MMR*,H4,1006,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1HNR6OIRFCEHS,MMR*,H4,1006,Referential Clarity,0
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A1V6CP5I0TOSAR,MMR*,H4,1006,Referential Clarity,1
39N6W9XWRCMAWFHYXDALHH1VXEBYGT,A9EQ4FWCUQVBL,MMR*,H4,1006,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1HNR6OIRFCEHS,H1,PG-MMR,1046,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AMZV70TID53WY,H1,PG-MMR,1046,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1VIUV55F27XVM,H1,PG-MMR,1046,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A3T61LJ1WNOL6Z,H1,PG-MMR,1046,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AGIJZ2UP8YNZV,H1,PG-MMR,1046,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1ET2J1PIP0RGO,H1,PG-MMR,1046,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A31CNXHGR49DJR,H1,PG-MMR,1046,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1HNR6OIRFCEHS,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AMZV70TID53WY,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1VIUV55F27XVM,H3,H4,1024,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A3T61LJ1WNOL6Z,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AGIJZ2UP8YNZV,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1ET2J1PIP0RGO,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A31CNXHGR49DJR,H3,H4,1024,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1HNR6OIRFCEHS,PG-MMR,H4,1043,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AMZV70TID53WY,PG-MMR,H4,1043,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1VIUV55F27XVM,PG-MMR,H4,1043,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A3T61LJ1WNOL6Z,PG-MMR,H4,1043,Referential Clarity,0
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,AGIJZ2UP8YNZV,PG-MMR,H4,1043,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A1ET2J1PIP0RGO,PG-MMR,H4,1043,Referential Clarity,1
3J5XXLQDHLASY9A5XNGHRO8SBS53VI,A31CNXHGR49DJR,PG-MMR,H4,1043,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1VIUV55F27XVM,PG-MMR,Submodular,1034,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,AGIJZ2UP8YNZV,PG-MMR,Submodular,1034,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,AMZV70TID53WY,PG-MMR,Submodular,1034,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A3T61LJ1WNOL6Z,PG-MMR,Submodular,1034,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1HNR6OIRFCEHS,PG-MMR,Submodular,1034,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A9EQ4FWCUQVBL,PG-MMR,Submodular,1034,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1ET2J1PIP0RGO,PG-MMR,Submodular,1034,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1VIUV55F27XVM,MMR*,H4,1040,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,AGIJZ2UP8YNZV,MMR*,H4,1040,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,AMZV70TID53WY,MMR*,H4,1040,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A3T61LJ1WNOL6Z,MMR*,H4,1040,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1HNR6OIRFCEHS,MMR*,H4,1040,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A9EQ4FWCUQVBL,MMR*,H4,1040,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1ET2J1PIP0RGO,MMR*,H4,1040,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1VIUV55F27XVM,H4,MMR*,1019,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,AGIJZ2UP8YNZV,H4,MMR*,1019,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,AMZV70TID53WY,H4,MMR*,1019,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A3T61LJ1WNOL6Z,H4,MMR*,1019,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1HNR6OIRFCEHS,H4,MMR*,1019,Referential Clarity,1
33BFF6QPI0A5DYAANXLDDQR6I173WS,A9EQ4FWCUQVBL,H4,MMR*,1019,Referential Clarity,0
33BFF6QPI0A5DYAANXLDDQR6I173WS,A1ET2J1PIP0RGO,H4,MMR*,1019,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1HNR6OIRFCEHS,H1,Submodular,1003,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AMZV70TID53WY,H1,Submodular,1003,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A3T61LJ1WNOL6Z,H1,Submodular,1003,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1VIUV55F27XVM,H1,Submodular,1003,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AGIJZ2UP8YNZV,H1,Submodular,1003,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1V6CP5I0TOSAR,H1,Submodular,1003,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A9EQ4FWCUQVBL,H1,Submodular,1003,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1HNR6OIRFCEHS,MMR*,Submodular,1024,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AMZV70TID53WY,MMR*,Submodular,1024,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A3T61LJ1WNOL6Z,MMR*,Submodular,1024,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1VIUV55F27XVM,MMR*,Submodular,1024,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AGIJZ2UP8YNZV,MMR*,Submodular,1024,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1V6CP5I0TOSAR,MMR*,Submodular,1024,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A9EQ4FWCUQVBL,MMR*,Submodular,1024,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1HNR6OIRFCEHS,MMR*,Submodular,1008,Referential Clarity,1
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AMZV70TID53WY,MMR*,Submodular,1008,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A3T61LJ1WNOL6Z,MMR*,Submodular,1008,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1VIUV55F27XVM,MMR*,Submodular,1008,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,AGIJZ2UP8YNZV,MMR*,Submodular,1008,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A1V6CP5I0TOSAR,MMR*,Submodular,1008,Referential Clarity,0
3HJ1EVZS2NI052TOO3B7QRJPQMRR3C,A9EQ4FWCUQVBL,MMR*,Submodular,1008,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A2TBXASXZIRNNW,H4,H3,1045,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AMZV70TID53WY,H4,H3,1045,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1VIUV55F27XVM,H4,H3,1045,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3T61LJ1WNOL6Z,H4,H3,1045,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AGIJZ2UP8YNZV,H4,H3,1045,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1HNR6OIRFCEHS,H4,H3,1045,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3CFNUD7VR2E1E,H4,H3,1045,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A2TBXASXZIRNNW,H4,H2,1046,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AMZV70TID53WY,H4,H2,1046,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1VIUV55F27XVM,H4,H2,1046,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3T61LJ1WNOL6Z,H4,H2,1046,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AGIJZ2UP8YNZV,H4,H2,1046,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1HNR6OIRFCEHS,H4,H2,1046,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3CFNUD7VR2E1E,H4,H2,1046,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A2TBXASXZIRNNW,MMR*,H4,1024,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AMZV70TID53WY,MMR*,H4,1024,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1VIUV55F27XVM,MMR*,H4,1024,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3T61LJ1WNOL6Z,MMR*,H4,1024,Referential Clarity,0
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,AGIJZ2UP8YNZV,MMR*,H4,1024,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A1HNR6OIRFCEHS,MMR*,H4,1024,Referential Clarity,1
3TCFMTM8HDNNRFYOM9IN1QWKGAY12G,A3CFNUD7VR2E1E,MMR*,H4,1024,Referential Clarity,0
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A10443E11ZWEHJ,H4,Submodular,1022,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A2TBXASXZIRNNW,H4,Submodular,1022,Referential Clarity,0
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,AGIJZ2UP8YNZV,H4,Submodular,1022,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,AMZV70TID53WY,H4,Submodular,1022,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A1VIUV55F27XVM,H4,Submodular,1022,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A3T61LJ1WNOL6Z,H4,Submodular,1022,Referential Clarity,0
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A1HNR6OIRFCEHS,H4,Submodular,1022,Referential Clarity,0
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A10443E11ZWEHJ,MMR*,H1,1036,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A2TBXASXZIRNNW,MMR*,H1,1036,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,AGIJZ2UP8YNZV,MMR*,H1,1036,Referential Clarity,0
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,AMZV70TID53WY,MMR*,H1,1036,Referential Clarity,1
3KWGG5KP6I1XLMCFCOQRXVT9QC5MCH,A1VIUV55F27XVM,MMR*,H1,1036,Referential Clarity,0
